listing_id,id,date,reviewer_id,reviewer_name,comments
3883065,576750303,14/12/2019,62971144,Kate,"Clean and spacious room in nice neighborhood. Dora is welcoming and easy going, just what I needed for a working trip to London. Thanks!"
13713957,235341104,16/02/2018,71636094,Will,"Darshan is a very friendly & hospitable host. The room is well equipped, clean & a short walk to public transport"
5161205,420614772,07/03/2019,4847271,Neil,Eric stands aloft the summit of Airbnb hosts with his kindness and thoughtfulness. And what a lovely apartment too.
12692778,458624892,26/05/2019,257303753,Lukas,Beautiful and stylish home in a great neighborhood. Helen and Ian are the most friendly and polite hosts! Can only reccomend!
39622009,573514976,06/12/2019,81046,Fabienne,Marianne was very communicative and checking in was swift and easy. The room and facilities were spotlessly clean. It is well situated towards King’s Cross / St Pancras. The direct neighbourhood isn’t fantastic but all in all very good value for money and a very friendly and efficient host.
27278702,419116560,03/03/2019,194721799,Camille,Un appartement idéalement situé pour un séjour à Londres. Des hôtes très réactifs.  Je recommande ce logement
25338228,602040806,05/02/2020,199075386,Abdulrahman,(Website hidden by Airbnb) E
8851423,153180263,20/05/2017,20670887,Александр,"Michael has always been a very nice host and he's taking very good care of the apartment. Whenever I had concerns with anything, he was always there to help! I will definitely be coming back to this place!"
27806939,400972759,13/01/2019,6745759,Catherine,"Had such a lovely stay at Tara's place! The flat was thoughtfully decorated, and super convenient and close by to some amazing coffee shops, restaurants, and even a cinema. Would highly recommend! :-)"
32910692,531850160,18/09/2019,188189347,Laura,"My best friend and I enjoyed the time by Fabien and Damian. They are both very lovely and friendly person. 
Everything was clean and the house is just amazing. It has a beautiful view and inner design. 
We are very thankful to had the opportunity to stay there! "
6397887,514568877,21/08/2019,241740770,Mohsen,They are very very friendly and nice people.
7278104,113354436,12/11/2016,99336444,Kacey,Only problem we had was finding somewhere to park as we drove to London and in Camden the parking is mostly for 2 hours unless you are a resident there. Fortunately Ivana was able to help but I would reccommend getting the train or coach up if you're staying here. The host was lovely and makes a great cup of tea. Would definitely reccomend staying with her. 
22592225,450351072,09/05/2019,68713642,Rochelle,"Wonderful host, sparkling clean and stylish place. Yvonne is always available to answer questions or help with requests. Would definitely stay again"
43129,285712610,04/07/2018,135186464,May,"It’s a good room, comfortable, beautiful and clean. I like it. And I will book there again."
23427672,268260736,24/05/2018,26152340,Ziyu,The flat is managed by house maker. They were very supportive. The communication and check in were easy. The flat is clean and stylish.
25875591,555047577,27/10/2019,46971073,Allison,Hadja was a warm and welcoming host. We were out a lot but all of our interactions were great.  Very responsive & even helped us find our way around. Thanks again!
26655009,665028131,17/09/2020,24708200,Law,"Was an OK stay. Nothing too fancy, has the basics. Bed, TV, small kitchen and small bathroom. On the plus side, check-in was very easy with clear instructions and apartment is only 5 minutes walk to West Kensington station, and lots of shops and food places nearby. Bright space with lots of natural light. On the downside though, there needs to be so much improvements that need to be made in future. The whole place was much smaller than expected considering the price it cost for the night. The large windows could have really used some mesh curtains and the windows look straight out to the street from the bed, anyone that walked past could see straight into the place at eye level. I had to hang some towels on the windows to prevent this. The decor wasn’t as pictured on the listing though. No colourful duvets as expected just plain white sheets on the main bed, which to be honest were not the cleanest. The futon bed on the upper level wasn’t even made just the pillows and sheets in a corner, exposing the futon mattress which wasn’t very clean you could clearly see all the previous stains on it. Luckily I didn’t sleep on there. The TV was so dusty and hadn’t been cleaned for months due to the thick layer of dust that had settled on it. My advise to the host is to make sure their cleaners actually deep clean the apartment properly and throughly especially during this current pandemic, and was not really up to a good standard. The worse thing was the main bed didn’t have a headboard and was right up against the wall. I could hear and feel the banging from the front door consistently as the bed is adjacent to the main corridor of the building. So I couldn’t really sleep comfortably or get any rest, it was so annoying, I had to check out early that night and stay at a friends place instead because mainly of this reason."
40513948,576769139,14/12/2019,13611334,Tomas,"Brand new  building , modern and very clean large studio apartment  . Everything you need for short stay  is there.  Will stay there again in near future"
7578921,167567733,07/07/2017,1944106,Dana&Simon,"Great room near Dalston. Very clean and convenient.  Cecelia was a super host, easy to communicate with and flexible. Highly recommended. "
21135573,562834123,11/11/2019,308164991,Mirand,Not worth
31895802,413887565,18/02/2019,74067312,Judit,"Funmi was a good host, very helpful and nice."
44204525,707064364,07/11/2020,225099073,Justin,"This is a university apartment building.
-laundry machines are broken and expensive to get to. The post never mentioned this. The people working there can’t help you as the laundry machines are another company. You’re left to figure everything out on your own.
-the company you communicate with on Airbnb is completely different from the one you interact with at the building causing all sorts of issues prior to arriving and after I checked in
-the view is really nice
-broken door when I arrived (lock didn’t work).
-the people are strict on what you do and how you move about the building (expected as it’s a lot of students in university that need direction). Have to show ID when you come back late at night. Have to check temperature every single time you walk-in. It’s a hassle and was a bit stressful at times.

Stay away from this Stay unless you absolutely have to."
19065834,159589795,11/06/2017,813243,Dhruv,"Salman's place was exactly as described and shown in the pictures. It is newly renovated and has everything you require for a short as well as longer stay. It is spacious, clean, close to public transport and very central. Salman is extremely nice and ensured that my stay was smooth and was always available to help. The shower works great and the it has a fully functional kitchen. Overall, a great stay! "
31109989,427984491,24/03/2019,111086494,Andra,"Jac was a wonderful host, the place was immaculate and the area is lovely. Cannot recommend enough!"
396523,65854397,17/03/2016,61010783,Carol,"Daphne is a fabulous host. Great communication. She met me at the DLR, showed me round the house, made me cup of tea - and extremely welcome. Room warm & comfortable, with excellent wifi. Thoroughly recommend!"
23874117,481797184,05/07/2019,32901688,Nancy,Jane is an excellent host. She provides information and answers questions thoroughly and in a timely way. She is very friendly and helpful. The breakfast added a nice touch. We would definitely stay there again.
6047416,235574199,17/02/2018,97152527,Paul,Great location and great living space for family of four
2260202,15035955,01/07/2014,325915,Andrew,"Carolina was a great host.  She was very responsive in the weeks leading up to our stay, putting my mind at ease as I tied up all of my other travel details.  She was at the apartment to meet us the day we arrived.  Her pleasant and warm demeanor instantly made us all feel welcome.  She reviewed necessary details of the apartment, which could also be found in a small packet that we could review if we needed assistance throughout our stay.

The actual apartment is beautiful and spacious.  If anything, the pictures in the listing do not do this extraordinary space justice.  My travel group of 5 had plenty of room and felt like we were living in luxury for the 5 days we were in London.  Location is great - short walk to train, bus and supermarkets.  Definitely check out the cafe at the end of the block!

I would definitely recommend Carolina and her gorgeous space to anyone looking to enjoy London in luxury!"
21139824,410049663,09/02/2019,6134266,Gheorghe,Christie is a very frendly host and very helpful. I have stayied only one night and all was perfect. 100 % Racommended
18173911,332424894,05/10/2018,94644906,Racine,very clean and stylish. easy to get to and very accessible by public transportation. we had a great stay
26611730,322485831,13/09/2018,70170135,Daniel,lovely place and a great host always available for anything I needed. would recommend and would use again!
16107739,458624288,26/05/2019,65572313,Nabila,"Geraldine was the perfect host! From the minute you meet her, you’re greeted by a friendly warm smile welcoming you into her beautiful home. The room was perfect with lovely little touches (water, little snacks) with a lovely view across the garden. The space was private as the room has its own floor. And the location was great, despite being out of central London the tube was only 10 minute walk and super easy to get places. I will most definitely be returning. Thanks Geraldine!"
33059111,546168284,13/10/2019,290669113,Pavlína,Nice accommodation near the central metro line. Assel is very welcoming hostess.
6797315,86681844,17/07/2016,24704033,Tim,"Wendy's place is fantastic. Exactly as advertised - light and airy, plenty of space, great natural light.  The decor is lovely, modern but retro styled, we were really impressed.

It is also very practical, two beds, the master is huge with plenty of space for luggage (and great curtains to keep heat in and early summer light out); a bathroom and a separate toilet. WIth a wonderful view over their lovely garden from the kitchen and sitting room.

The location is also fantastic, just a short walk from the train or underground; easy to walk to even with the 4 suitcases we had.

Shopping and dinner options are also numerous on the nearby West End lane.

Wendy was also great, excellent communication about the place, and arranging to be met when she was called away the day we arrived - and very responsive on email for any questions even during that time - and fresh scones on arrival was a lovely gesture!!  She popped up to meet us, but asked for a convenient time first, and gave us some great local advice. "
21603814,441735548,22/04/2019,38001514,Tiffanie,Place is accurate to picture. There are stairs and they are a little narrow especially if you have a large suitcase. Just keep that in mind.  Muge was very nice and communication was excellent. The location is also pretty convenient.
9938849,561955064,10/11/2019,25387277,Karolina,"Carlos is an amazing host! The place is very central, highly recommend!"
40083764,601302948,03/02/2020,254162600,Zoe,"Great location - walking distance from good clubs, junkyard golf and pubs etc. Would definitely stay again! Great price!"
35925837,483351666,07/07/2019,29704331,Ellena,"Beautiful little flat with absolutely everything you could need, buses just outside that take you all over town and An is super responsive and friendly. I will be hoping her flat is free when I am next in London. Thank you An!"
17026875,257206799,25/04/2018,110068715,Dianne,"Javier was an excellent host and quick to respond to messages. 

The apartment was well suited for our visit . It was clean, tidy, warm and everything you’d need when away from home. 

Tesco Express, Starbucks, Sainsburys  and the Caledonian Rd Station all within a minutes walk. 

The Kafeteryam cafe served a great breakfast! We went there most mornings. Enjoyed the atmosphere and friendly service. 

If we ever get to visit London again we’d definitely come back to 13 Cottage Rd"
32587479,424915584,17/03/2019,9243732,Seamus,"Exactly as described, the room offered a clean, warm and comfy place to rest my head on a busy trip to the city.  Carin was away during my stay but was always quick to communicate via message and her partner Duncan was a helpful, welcoming and friendly host. The area is lovely, with the Lido just a short walk away and some fab cafes."
16891732,310197915,19/08/2018,209195465,Bradley,"Elineia, is a fantastic host and her accommodation is very clean, near all amenities and your host is a very lovely person. All the best, Brad"
8291739,72090208,01/05/2016,65873433,Joyce,It felt like a home away from home. It was a nice neighbourhood to stay in and also very close to the centre of London. The room was clean and provided with a comfortable bed. We had a  nice cup of tea every morning to start the day and Alfie and Jackie gave us many good tips about what to see and do in London. We really enjoyed our stay!
15061844,522631688,02/09/2019,16828619,Anastasia,"super, can recommend all the times!"
17010976,460426422,29/05/2019,248911966,Sarah,"The apartment is clean and the facilities are new and good. The room had some personal touches which was nice and it was clean. There is enough space for two people with luggage. The apartment itself is situated far of the city. The next Tube Station is 23 min from the apartment, the bus is right in front of the house, but it took us one hour to get to the city. The motorway is right in front of the house so it is really loud especially when the windows are open. We had some problems with the check-in. The hosts are kind, but were not communicative and did not really talk to us, that was a bit sad. We had wished to get some tips like where the next supermarket is or tube station. If you want to see London city we would recommend to stay a bit nearer to the centre. Except for the noise, the apartment was nice."
40300298,613603042,02/03/2020,132977231,Maria,Small but nice place in a good location with great transport opportunities. Would come back for another stay!
1481031,64291869,02/03/2016,23739224,Youngjin,"Erin, Andy and the lovely dog Winnie gave me a warm welcome!
I spent 3 days there and had a really good time.
The flat is really cozy, sensitive and artistic. It's like small art gallery : )
And close to public transportation and easy access to city centre."
4116649,23415867,30/11/2014,16535479,Hannah,"I stayed one night at Yak's house when I had to fly out of Heathrow  Airport early the next morning. Yak was very friendly and made me feel welcome. The room was clean and comfortable, and it was  easy to travel to the airport the next morning. Very good value. I would definitely stay here again."
12118466,131424929,12/02/2017,35311267,Eve Hawa,"Un séjour très agréable, le descriptif est très précis et c'est vraiment à moins de 5min à pied du métro de brixton. Mélissa m'a très bien accueilli chez elle, une personne très sympathique, disponible et soucieuse du confort. Un grand merci à Mélissa et son amis. Je recommande fortement."
2618197,268566173,25/05/2018,81393984,David,Great stay. We were there for about 2 months. Host was always contactable and friendly. Good for transport and convenient for Greenwich. I’d highly recommend.
22209206,545003321,11/10/2019,62395691,Andrew,"Nara's accommodation has been perfect for my stay and her apartment is located in Turnham Green which is a leafy green oasis in London. Nara is a very welcoming host and offers a lovely quiet clean bedroom with such a comfortable bed ! The apartment is warm ,very secure and has such easy access to Turnham Green station and also Chiswick high st only minutes walk away.
Will definitely be returning to stay and very happy to recommend.
Thanks for hosting me Nara"
38086924,710221530,21/11/2020,163440248,Sharon,"Mo is a great host. Check-in process was very fast and easy, good location and nice room. Would recommend! :)"
12198477,217902071,10/12/2017,50031574,Xiaoshi,"Nice Paul, perfect house!"
41195436,599805831,31/01/2020,82103924,Hurden,"Great location
-	just 5 minutes’ walk to Lewisham train/DLR station – 10 minutes to London Bridge Station, super convenient if you wish to explore London/ travel for business
-	Sainsbury just cross the street 
-	8 minutes’ walk to Tesco SuperStore

Spacious
-	The apartment is spacious, and larger in size compared to other Airbnbs I have stayed for a similar price range
-	Nice balcony 

Good communication
-	The host replied to my messages in a timely manner during my stay, very friendly"
31495400,463518068,03/06/2019,244176919,Jacqi,"The flat is beautiful, and Becca was a wonderful host who had thought of everything we could possibly need. Location was perfect for us–a short uber ride to and from Wembley stadium, and good transport links for when we wanted to travel into the city centre. Highly recommend this airbnb, we had a lovely stay here."
4245405,162965189,23/06/2017,40846780,Henk Jan,"We (5 gentlemen on a study trip to London) truly enjoyed staying in Kiran's apartment. It's a clean, proper and nicely decorated place. Since we had to visit many of London's famous highlights, the location of the apartment was superb! Just a few minutes by foot to the Great Portland Street Underground Station, taking you swiftly to wherever you need to be! 

Kiran's communication has been excellent from the moment we booked till we left the apartment. Instructions were quite clear and the apartment was spotlessly cleaned when we arrived. Hardly will you find a better suited and located apartment North of the Thames for a better price. Definitely a great deal considering the price!

If you are looking for a pleasant stay in Central London with 4 to 5 persons, we highly recommend you this apartment!

"
7772878,280115753,22/06/2018,23966564,JSean,"방은 생각했던 크기였습니다. 사진 그대로구요.
거리와 집은 영화에서나 봤던 그런 곳이더군요. 
처음에 도어벨을 누를 때도 이 집이 맞나 싶었구요.

참! 무엇보다도 좋았던 것은 호스트분의 완전 품위있는 태도와 말투였습니다. 

내부에서 위치는 지하 0.5층 정도의 느낌인데 호스트분들의 생활공간과는 살짝 분리되어 있습니다.

화장실은 굉장히 크네요. 가족과 같이 사용하는 화장실인데 물내릴때 방법을 처음 도착했을 때 굉장히 강조해서 알려주는 이유가 있습니다. 꼭 잘 들으시길!

그 외 시설도 좋네요. 냉장고의 음료나 과일, 베이글, 시리얼 등 취향에 따라 마음껏 먹으라 하고요.

만약 혼자 다시 영국에 간다면 재방문 의사 있습니다.

"
5986347,40722657,02/08/2015,21825748,Michelle,We stayed at Amy's for nearly two months when we first moved to London. It's a great flat - very light and airy with bi-fold doors opening to a small courtyard at the back.  Amy left a detailed guide with all we could need and we loved exploring the local neighbourhood. Buses run from the end of the road and the tube is a 15 minute walk away.  It was so nice to have a real home away from home while we looked for our own place. Thanks Amy!
4391488,130512253,06/02/2017,105185252,Yushan,"只在这边住了一晚,离地铁站不算远,但相比较我个人觉得住在海德公园或者帕丁顿车站附近会更加方便,餐厅也比较多｡没有见到房东,跟房东太太的交流总共没有超过5分钟,相比较之前在伦敦､爱丁堡的房东,抱歉实在没有感受到热情｡"
4475274,124596715,02/01/2017,47097839,Stefanie,"Holly's place is the perfect pied a terre for anyone visiting London. it's less than one block from Notting Hill, but is very quiet. Walking distance to Portobello Road and Hyde Park, from great restaurants and shops. I'd love to stay again! "
3565182,602250176,06/02/2020,10006007,Neil,Mark is an amazing host. He really helped us drop our luggage early and leave a bit later.  He was quick to respond and even upgraded us!  The location is amazing for transport. It’s 3 mins from the train and good selection of local shops. The Bnb was roomy and well equiped. Next time in London we will stay here again.
19926637,200135247,04/10/2017,81925495,Andreas,"Very good,value for money!Small,clean and comfortable!"
4361122,82479132,27/06/2016,77551029,Patricia,"Great welcoming, beautiful loft, and nice neighborhood!
It has fulfilled all our expectations. Thank you, Emily.
"
13689690,154826037,26/05/2017,117134789,Sudhir,It's awesome place for short time stay
14298552,730730543,13/02/2021,465738,Max,"Location was great and they were super responsive on the messages.
Kindly offered us early check in and a later check out. 

However must note, the photos were clearly taken when newly decorated . 
Things weren’t working / broken for example toilet seat and all the lights in the mezzanine. 

Also be wary if you are a light sleeper - the walls are paper thin, while sleeping you could hear the next door guest breathing/ snoring. Plus the road outside can be pretty loud.

Oh and if anyone smoked on porch, you can smell in the kitchen! 

Overall a mixed experience, came away feeling pretty tired due to lack of sleep, but the walks around Notting hill made it semi worth it."
19136052,334836569,10/10/2018,35876148,Megan,"We had an amazing time at Leyla’s Flat. You cannot beat this location. In such a beautiful and convenient area. The flat is small but has everything you need and is very clean. Easy check in process. The tune is a 5-7 min walk away. Tons of shopping, restaurants, cafés, etc all right outside. Highly recommend."
3986296,175222220,28/07/2017,39747364,Bridget,"This is an ensuite room in a lovely apartment shared with Binit, the owner.  it is fantastically convenient for the Piccadilly line, and close to shops, restaurants and a very easy tube ride to Central London.  The flat is light and well equipped, with a little balcony overlooking the street. Binit is really friendly, was great at communication, and couldn't do enough to make sure I had what I needed for my stay. Convenient and comfortable. Recommended."
15852660,236776969,20/02/2018,146348731,Tina,"Great place if you want it all.  This flat is close to everything, yet it is in a quiet residential area that allowed us to recharge after a long day touring.  We loved being in a neighborhood and away from the touristy areas.  The flat is spacious, with 5 adults and 2 teens we all had ample space to spread out.  John was extremely accommodating and his recommendations were fantastic!  Would absolutely stay here again on my next visit."
25501303,328888941,27/09/2018,156594622,Ellie-May,Henry was a very good host even left a few treats in the kitchen. Always quick to respond and the space was roomie enough for the four of us travelling
19670926,724840574,17/01/2021,383106611,Ashish,It was good
39336703,575175447,09/12/2019,24057432,Ane,Responde rápidamente a cualquier consulta.
16328396,479677863,01/07/2019,111029373,Alejandro,A smooth check in and out ... Carolyn checks up on you to see if everything is in order and provides great videos ... Nice Flat about 6-10 minute walk from Leytonstone Central line..
10355803,266568227,20/05/2018,31199471,Jose,"Ubicación inmejorable. Puedes llegar a pie a los principales focos turísticos de la ciudad, y si no, tienes el metro a 5 minutos andando. El apartamento es lo que es, no le puedes pedir más, pero para 2 personas y si no vas a pasar mucho tiempo en él (solo dormir y desayunar), está bien. 
Es cierto como comentaban otros huéspedes, que hay algo de ruido en la habitación principal (en la interior no). Curiosamente, hay más ruido entre semana que el fin de semana. Pero la verdad, llegábamos cada día tan cansados, que el ruido no era suficiente como para no dejarnos dormir.
Ojo si vais en invierno, porque las ventanas son como papel de fumar. La calefacción funciona bien, pero nosotros fuimos en Mayo y cuando no estaba encendida hacía algo de frío. En invierno debe ser bastante frío.
Sin duda alguna, lo mejor, la zona. Llena de restaurantes, tiendas de cercanía, supermercados, y a un paso de todo. Ah! Llevad adaptadores de enchufe, a nosotros se nos olvidó y en el apartamento no había ninguno."
21143035,618530407,15/03/2020,157963588,Benjamin,"I had a really great time at Pam's place. Unfortunately the football match I came to see was canceled, so when the time comes I will definitely be back and hopefully can stay with Pam again. All the best for the future."
7980302,186730166,25/08/2017,91237249,峥,"位置很好,离国王十字车站步行只需几分钟｡周边乘坐火车､地铁和公交车都及其方便｡公寓设施齐全,除了洗衣液没找到,该有的都有了｡能吃上自己煮的饭菜真是太幸福了!离公寓两分钟左右的步行距离就有个乐购小超市,能买到生活基本需求｡总之挺满意的!"
25042774,569353146,26/11/2019,305648616,Ζουρμπαδέλος,"First of all, the place is really spacious and extremely neat and tidy. It really is sparkling clean, and the host is making everything to make you feel like home! I undoubtedly recommend it!"
30468598,359887049,18/12/2018,50301428,Stephen,"Tam's place was fantastic.  Very very clean place with a fantastic view and the park out the window.  Tam met us at the place and personally walked us up to the room.  He explained bus and stations, the complete working of the flat and even left food and a box of chocolates for us upon arrival.  He was very quick to respond to question via text and offer assistance to us as this was the first time to London.  What a great experience and stay.  
Was easy to get to all sites, very quite and lots of local shops and food.  You will not be disappointed  with staying here.  We look forward to coming back."
30536724,363632007,29/12/2018,195213198,Mandy,"Bens apartment is centrally located, clean and excellent value for money. The picture of the room is exactly as presented and access to a communal  kitchen and shared bathroom is effortless."
7953572,134119189,26/02/2017,1499917,Cecilia,"If you love London's most beautiful parks (Hampstead Heath, Primrose Hill and Regent's Park) you'll be very happy staying at this comfortable, clean, modern and luminous studio. It's also very near to Belsize Park tube station which takes you to Central London in minutes, very convenient. The pictures are very accurate and everything works properly. Even if the bed is foldable it is really easy to fold and very comfortable indeed –plus the neighborhood is really quiet and you'll be able to sleep without noise. The wide windows let you enjoy the nice urban view too. Piers was very kind, communicative and dependable. Thanks for everything, Piers!"
31146665,540848622,04/10/2019,185837208,Deirdre,Fantastic hospitality and great location. Would definitely recommend.
11558504,107018850,09/10/2016,93454625,Jaydev,"We did not have chance to Meet Tadas. however his colleague Mohammad had received us at apartment and was very helpful. Apartment was is on 3rd floor with elevator. Clean One Bed room, hall kitchen with all the required amenities for comfortable stay in London. 

Apartment is very close around 5 min walk from tube/ train station - great Portland, Bond, Regent, Oxford.. multiple bus stops.. Perfect location for holidays in London.

Place is close to bars, restaurants, grocery stores, Shopping, night life.

Once i had forgoten my room keys inside apartment, Mohammad was very helpful and met me near station and gave spare keys to the room without much trouble.  

Tadas and Mohammad was very accomodative  in regards to change in travel dates. We had made last minute changes in travel plans which were acceptable to Tadas and have initiated refunds.

We had wonderful experience.

As rightly said, Apartment is at one of the best location in London."
10154200,151329160,12/05/2017,95439447,Ana-Maria,"Angel is awesome: friendly and helpfull; the property is super: clean, close to everything...anything you could want"
920932,362846960,27/12/2018,165679319,Duc,"Nice private room, got en suite so it’s nice and private.
Very kind host, definitely value for money."
31726456,550666172,19/10/2019,122037478,Karen,"Lovely room in the backhouse garden. Clean and cosy. Typical english house in a residential area. Around 30 minutes from main activities in Central London. Reasonable price, lovely host."
3451943,22018539,28/10/2014,11577558,Estelle,Great place. Clean and well decorated. Thank you for the welcome even if we were a bit late.
15946020,259678577,01/05/2018,179404534,Krisztian,"Nikki a házban  lakik de gyakorlatilag  alig találkoztunk vele. A szobában  feltöltött  hűtő  várt  minket, reggelivel, üdítővel. Van wifi, tv és  gyakorlatilag minden háztartási  eszköz  rendelkezésre  áll. A szobában  részletesen  ki van gyűjtve  mit hol érdemes  megnézni, hogyan lehet eljutni  oda. Elégedettek  voltunk! Ideális  szálláshely!"
3729006,84664034,08/07/2016,72857664,Frank,"Exactly what we had expected after the description at airbnb. We have had a wonderful time in london, not at least because of the fabulous lodging. 
The flat is a good distance to inner-London and good reachable by tube & bus. Our room was lage and very tidy, also as the private bathroom.
Absolutly recommended!"
11493804,79181762,11/06/2016,12116923,Adam,"Great host, it was a delight to stay at his place. Very nice apartment."
26277526,549935205,18/10/2019,141048138,Whitney,My friend and I loved our stay here while spending time in London. Everything was very clean. Overall great experience!
28599087,490884531,19/07/2019,4061965,Sveinn,Nice and clean room in a great location. Simple and great value.
9643201,400203888,11/01/2019,16499426,Barry,"Great apartment, check in and communication was easy. Perfect location, clean and comfortable apartment."
6782126,54269601,17/11/2015,13740536,Mark,"Thank you so much to Diane and Lucy! Had a  fantastic time. The ease and friendliness of dealing with the stay from start to finish was fantastic . Awesome flat,great location and incredibly close to DLR. Hopefully we will get to stay there again"
22312364,241039887,07/03/2018,42841560,Sersh,"Really nice place, everything is as described,
 big room, the house is very clean, nice bathroom and living room area

Very nice Tea and Coffee 

I would definitely stay here again and would recommend  to everyone

Station is only 5min walk and easy to reach town"
12305010,85959397,14/07/2016,2308469,Adam,Great apartment in really central location. Alex was super helpful when booking our month long stay in London. We were originally looking at another apartment of his in soho on Rupert street but ended up booking this one on haymarket. Had tons of light with huge Windows and views towards Leicester square. Alex will be first call we make next time we visit London. 
18907628,337111412,15/10/2018,139873926,Molly,"Lovely apartment in an ideal location. Sebastian and his wife were lovely hosts, very helpful and responsive."
23767402,360135381,19/12/2018,194622360,Caterina,Super cute host and easy position to reach the center of London!
20790781,204563047,18/10/2017,13195881,Fernando,The host canceled this reservation 7 days before arrival. This is an automated posting.
23239726,408436585,04/02/2019,60762758,Wenli,Very good experience.
3607089,161280284,17/06/2017,116887889,Hongyu,"Tim is a very nice person, so is his family. Instant communication before we arrived. And he introduced every corner of his house clearly and made everything alright if no questions, then left. Location is very convenient for public transports and is close to UCL and British museum. Strongly recommended. "
5476930,61089342,31/01/2016,45640904,Hortense,"Très bon séjour dans l'appartement d'Anna. Anna a été très disponible, et rapide si on avait des problèmes ou des besoins. Très gentille!
L'appartement est propre et comme sur les photos. On se sent comme chez soi.
Malgré que la station de métro d'à côté soit fermée, la suivante se situe à 10min à pied et sinon il y a différents bus. Bien situé, accessible au centre ville assez rapidement (15-20min de métro).
Je recommande cet appartement, vraiment !!"
26245686,656927891,27/08/2020,312609887,Scarlett,"Initially booked a different property but due to covid couldn't stay there so we're moved to this flat. The location is amazing, so easy to get to the tube station & is a really nice, clean area. The flat is nice, just very very warm! The only issue was the kitchen amenities as we just had 1 frying pan which was completely burnt with bits peeling off it so were unable to use - but other than this the flat is perfectly fine for somewhere to sleep in between busy days in London."
20477955,320837747,09/09/2018,120780570,Mónica,"La hospitalidad de esta pareja es de destacar, están disponibles para cualquier duda y necesidad. Cerca de dos estaciones de metro, lo cual facilita muchísimo el transporte hasta los lugares turísticos, y cerca de una avenida por donde circulan varias líneas de autobús. Lo recomendamos!!"
20545506,458498646,26/05/2019,16388008,Elisabetta,"Tania is a very kind and nice host; the house is very clean, nice and confortable and it's really easy and well connected to the centre of London; I really recommend to stay there :)
thanks Tania again to having us! :)"
30061614,408383353,04/02/2019,2697725,Elizabeth,"I had a lovely stay at Caroline's! The location is fantastic - it's in a quaint and centrally located neighborhood, and it's blocks from a canal, which you can always find people jogging and walking along. There are quite a few good restaurants and pubs located nearby too, including Ottolenghi, Popham's Bakery (best pastries in the city, one could argue!), Island Queen, and the Wenlock Arms. Caroline's place is very comfortable and quiet, and she was always super responsive to any and all questions I had. I would highly recommend this place for your next stay in London."
1044109,19383311,11/09/2014,20216874,Elīna,"Perfect location near center and to the oval station. Apartment is a bit messy and small, but the room itself was clean and spacious, Miranda was a good host and cat was also very friendly"
7254059,667723719,25/09/2020,4054214,Gratia,"Loved the stay , thanks Harry !"
993428,216192826,03/12/2017,24390846,Rebecca,"Absolutely fantastic place to stay for a short trip to London. Close to the tube, easy to find and the room itself was so lovely, comfortable, warm and affordable. Would recommend this room to anyone. The owners are lovely and the breakfast was an extra special touch, made even better by the lovely host joining us for breakfast. Thank you again."
560068,57344621,24/12/2015,3179271,Ferdinando,"Benjamin is the best host. The house is my favorite place to stay in London and I try to stay there at any occasion. I love the bare aesthetics of the place and I was positively surprised to see there is even a large desktop computer now.  This unforgettable bright loft is the place in London I miss the most when not there. Ideal as both a work base in the city or just a special getaway, I recommend it to anyone.  "
34120709,662891201,11/09/2020,236743206,Shannon,"Good location, nice room, would stay again."
